Date,Open,High,Low,Close,Volume,next_close_is_high,next_close_is_low
16-Feb-17,196.7,197.4,194.65,196.8,18072901,0,1
15-Feb-17,197.75,197.94,195.6,196.85,12370390,0,1
14-Feb-17,197.5,197.85,195.95,197,13548195,0,1
13-Feb-17,197.95,198.45,195.8,196.75,15134441,1,0
10-Feb-17,197.7,198.75,196.55,198,16353578,0,1
9-Feb-17,198,198.3,194.41,197.9,17111027,1,0
8-Feb-17,193.45,198.5,192.75,197.6,24286106,1,0
7-Feb-17,192.6,196.8,192.5,193.65,25737568,1,0
6-Feb-17,197.05,197.55,192.8,193.05,14252035,1,0
3-Feb-17,196.9,199.35,196.6,197.3,18238570,0,1
2-Feb-17,194.95,198.1,191.35,196.85,28411555,1,0
1-Feb-17,196.3,196.95,193.45,195.25,22424736,1,0
31-Jan-17,197.9,206.34,194.16,194.6,32343918,1,0
30-Jan-17,205,209.66,196.35,197.8,48226371,0,1
27-Jan-17,204,211.3,188.86,206.55,107731843,0,1
26-Jan-17,188.3,190.4,186.85,189,17407693,1,0
25-Jan-17,192.65,192.85,188,188.45,27783182,1,0
24-Jan-17,195,195.4,191.1,192.15,22945718,0,1
23-Jan-17,197.3,197.7,194.75,195,20953573,0,1
20-Jan-17,199,200.6,197.35,198.3,30343782,0,1
19-Jan-17,202.6,204.55,201.65,202.6,16811777,0,1
18-Jan-17,201.5,202.9,197.75,201.65,19874618,1,0
17-Jan-17,202.35,203.3,199.95,202,21605360,0,1
16-Jan-17,206.05,206.35,177.6,203.3,14591688,0,1
13-Jan-17,206.75,207.9,204.45,206,17318319,0,1
12-Jan-17,206,206.8,200.15,206.05,21708324,0,1
11-Jan-17,215,215.16,208.5,208.8,29213805,0,1
10-Jan-17,205,215,204.2,213,33975812,0,1
9-Jan-17,200,201.95,198.95,200.95,15396598,1,0
6-Jan-17,197.55,199.75,195.82,199.5,20842906,1,0
5-Jan-17,205.8,206.4,198.8,199.05,20119416,1,0
4-Jan-17,203.75,205.55,202.05,205.5,14420384,0,1
3-Jan-17,208.1,209.1,203.8,206.15,18382572,0,1
30-Dec-16,205.4,207.4,203.05,206.85,6924515,0,1
29-Dec-16,203.35,206.65,203.15,206.4,7586159,1,0
28-Dec-16,203.7,204.87,202.1,204.4,10035464,1,0
23-Dec-16,204,206.2,203.05,205.85,4805767,0,1
22-Dec-16,203.6,204.25,200.88,203.7,11047033,1,0
21-Dec-16,204.6,205.2,203.6,204.25,11213337,0,1
20-Dec-16,203,204.75,202,204.65,15481676,0,1
19-Dec-16,200.6,203.15,199.75,202.3,19682926,1,0
16-Dec-16,205.95,206.05,200.1,200.4,27262973,1,0
15-Dec-16,205.55,206.4,202.2,204.9,20789111,0,1
14-Dec-16,204.95,208.61,204.55,205.75,20667814,0,1
13-Dec-16,212.35,214.5,204.25,204.85,29120176,1,0
12-Dec-16,217.75,218.6,212.05,212.85,18368552,0,1
9-Dec-16,216.55,219.4,210.87,218.1,12733344,0,1
8-Dec-16,213,217.8,210.25,216.95,20184320,1,0
7-Dec-16,211.95,215.09,210.05,213.3,20561985,1,0
6-Dec-16,211.1,212.1,209.05,210.55,15704082,1,0
5-Dec-16,205.95,213.18,205.95,212.4,16942427,0,1
2-Dec-16,204.2,207.1,203.63,206.75,12770498,1,0
1-Dec-16,207.3,208.25,203.5,205.55,18459066,1,0
30-Nov-16,208.25,212.65,207.3,208.7,21085237,0,1
29-Nov-16,209.1,213.32,206.57,208.85,15945706,0,1
28-Nov-16,212.8,212.8,207.55,209.6,12750781,0,1
25-Nov-16,211.45,213.15,209.1,212.2,8977955,0,1
24-Nov-16,214,215.3,210.21,211.5,14463195,1,0
23-Nov-16,218.25,219,212.35,213.4,20130542,0,1
22-Nov-16,213.8,218.7,213.3,218.7,22533988,0,1
21-Nov-16,212.4,214.7,209.7,213.3,10485436,1,0
18-Nov-16,214.5,215.75,211.65,212.5,13318560,1,0
17-Nov-16,212.7,215.65,212,214,16261184,0,1
16-Nov-16,216.35,218,212.35,213.15,27212329,1,0
15-Nov-16,206.7,217.6,203.6,217,34661677,0,1
14-Nov-16,202.6,208.25,198.97,205.85,26185467,1,0
11-Nov-16,200.45,200.45,196.75,198.45,19624038,1,0
10-Nov-16,200.5,201.55,197.25,199.5,30730627,0,1
9-Nov-16,195,199.7,192.05,199.65,29274538,0,1
8-Nov-16,199.4,202.4,199,201.2,18162846,0,1
7-Nov-16,204.75,205.55,195.8,200.2,30953427,1,0
4-Nov-16,207.9,209.92,202.35,202.5,21411069,0,1
3-Nov-16,208.8,212.45,207.8,210,22947978,0,1
2-Nov-16,211.5,211.55,208.8,209.25,17225907,1,0
1-Nov-16,211.35,214.9,210.5,213.2,16736292,0,1
31-Oct-16,214.45,215.25,209.75,210.75,18287214,1,0
28-Oct-16,212.95,216.3,210,215.75,14470050,0,1
27-Oct-16,212.95,214.8,211.05,214.25,18850047,1,0
26-Oct-16,209.7,214,209.6,213.55,20434006,1,0
25-Oct-16,211.4,211.45,208.85,210.15,20569041,1,0
24-Oct-16,211.75,212.78,209.7,210.65,11407713,0,1
21-Oct-16,209.7,212.1,208.05,210.8,14678679,0,1
20-Oct-16,214.3,214.75,209.65,210.6,17398855,1,0
19-Oct-16,207.8,215,205.56,214.85,26306316,0,1
18-Oct-16,201.75,208.95,201.75,208.3,24890401,1,0
17-Oct-16,202.4,203.95,200.78,201.3,19438590,1,0
14-Oct-16,197,205.5,196.75,203.7,29397135,0,1
13-Oct-16,198,198,195,195.1,26183559,1,0
12-Oct-16,202.55,205.4,200,201.2,16918711,0,1
11-Oct-16,201.95,204.1,200.3,202.1,16172919,0,1
10-Oct-16,200.45,203.62,198.82,203.1,16753328,0,1
7-Oct-16,202.05,202.9,198,201.2,22587871,1,0
6-Oct-16,204.4,210.57,201.02,201.9,25076579,0,1
5-Oct-16,206,214.85,199.7,207.1,81772480,0,1
4-Oct-16,184.7,189.85,184.1,188.7,38739345,1,0
3-Oct-16,182.9,186.65,180.78,185.3,19790312,1,0
30-Sep-16,178.15,183,176.9,182.95,17229238,1,0
29-Sep-16,179,180.35,178.15,179.95,12588844,1,0
28-Sep-16,177.8,179.9,177.5,177.65,14823436,1,0
27-Sep-16,177.4,177.75,172.5,177.75,24117196,0,1
26-Sep-16,180.55,181.4,176.05,176.45,21976885,1,0
23-Sep-16,180.6,181.95,179.72,181.55,8916366,0,1
22-Sep-16,178.5,182.1,177.95,180.95,14666803,1,0
21-Sep-16,178.6,180.2,176.25,177.65,13296950,1,0
20-Sep-16,176.15,180.25,173.61,177.9,25158949,0,1
19-Sep-16,171.2,176.9,171,176.4,18371968,1,0
16-Sep-16,168.35,170.7,167.07,169.3,26426743,1,0
15-Sep-16,162.35,169.65,162.35,169.65,29867823,0,1
14-Sep-16,162.45,163.45,161.2,161.7,16566714,1,0
13-Sep-16,164.2,164.3,160.65,160.65,19799518,1,0
12-Sep-16,163.65,164.7,161,163.3,16431063,0,1
9-Sep-16,170.3,172,165.95,166.05,31989062,0,1
8-Sep-16,170.2,171.3,168.6,171.1,18277270,0,1
7-Sep-16,169.85,171.55,168.94,171.25,13298612,0,1
6-Sep-16,169.95,171.81,168.95,170,15600904,1,0
5-Sep-16,170.6,171,168.2,169.5,16645414,1,0
2-Sep-16,168.6,172.55,167.4,171.65,26322367,0,1
1-Sep-16,166.35,171.3,165.95,167.9,26287297,1,0
31-Aug-16,162.9,166.5,161.25,166.35,29824611,1,0
30-Aug-16,162.95,164.6,162.57,163.3,11470939,1,0
26-Aug-16,164,165.75,162.9,163.5,12720193,0,1
25-Aug-16,163.95,165.5,162.82,164.05,11587853,0,1
24-Aug-16,165.6,166.02,163.6,164.15,15252000,0,1
23-Aug-16,159.9,166.6,159,166.3,20293870,0,1
22-Aug-16,159.75,161.2,158.7,159.5,10625928,1,0
19-Aug-16,159.4,160.75,158.4,159.2,10478651,1,0
18-Aug-16,157.1,160.25,156.3,159.5,20767058,0,1
17-Aug-16,158,158.05,154.83,156.25,15105739,1,0
16-Aug-16,156.95,158.18,155.5,157.7,18595026,0,1
15-Aug-16,161,161.45,157.8,157.8,13034706,0,1
12-Aug-16,155.95,161.65,155.95,160.5,19081156,0,1
11-Aug-16,159.8,159.9,156.05,156.55,20152022,1,0
10-Aug-16,157.35,159.19,157.1,158.9,16284645,0,1
9-Aug-16,154.95,158.85,154.45,158.1,19756280,1,0
8-Aug-16,154.9,156.48,154,154.6,18941346,1,0
5-Aug-16,155.9,156.6,153.25,154.8,16055572,0,1
4-Aug-16,154.25,157.7,153.45,155.55,17373656,0,1
3-Aug-16,154.7,154.94,153,154,13941684,1,0
2-Aug-16,154.7,155.08,153.1,154.7,19254770,0,1
1-Aug-16,156.1,156.35,153.2,154.9,14249491,0,1
29-Jul-16,156.6,157.05,154.15,156,19170111,0,1
28-Jul-16,157.5,157.95,156,156.2,22645144,0,1
27-Jul-16,156.15,157.35,155.75,157,25937999,0,1
26-Jul-16,162.55,163,153.6,155.5,21981890,1,0
25-Jul-16,159.95,162.9,159.8,162.1,13271618,0,1
22-Jul-16,159.25,160.8,157.6,159.8,12935556,1,0
21-Jul-16,160.45,161.35,157.65,158.8,24548098,1,0
20-Jul-16,164,164.95,159.98,161.15,17565710,0,1
19-Jul-16,165.05,165.63,161.25,163.75,15799713,0,1
18-Jul-16,167.5,167.5,164.5,166,14248177,0,1
15-Jul-16,168,168.25,163.98,165.9,23290041,1,0
14-Jul-16,171.05,172.33,167.8,168.45,18937284,0,1
13-Jul-16,169.95,172.05,168.15,169.4,17230438,0,1
12-Jul-16,165.5,170.1,165.15,169.7,22207917,0,1
11-Jul-16,164.05,165.85,158.25,165.3,22958707,1,0
8-Jul-16,160.55,164.05,159.7,163.2,25234983,1,0
7-Jul-16,162.85,164.15,160.2,160.2,23694420,1,0
6-Jul-16,172,172,158.5,161.6,49720142,0,1
5-Jul-16,177.4,178.7,173.51,175.75,22449554,0,1
4-Jul-16,178,178.45,176.15,178.45,15758624,0,1
1-Jul-16,175.8,177.61,172.5,177.2,16456029,1,0
30-Jun-16,169.7,175.35,167.35,174.9,33734728,1,0
29-Jun-16,165,170.7,162.35,170.7,33890950,1,0
28-Jun-16,157.5,162.2,156.5,160.45,20014124,1,0
27-Jun-16,159.75,162.5,152.8,153.65,33603937,1,0
24-Jun-16,145,169.85,143.08,162.3,53406561,0,1
23-Jun-16,168.2,173.75,166.1,167.8,21251682,0,1
22-Jun-16,164.4,169.03,163.1,166.45,18610811,1,0
21-Jun-16,161.25,165,159.9,164.15,20826805,1,0
20-Jun-16,157.9,163.3,157.6,161.45,20330544,1,0
17-Jun-16,153.1,156.5,152.15,154.35,29591333,1,0
16-Jun-16,149.45,153.5,148.6,152.65,26011141,1,0
15-Jun-16,149.5,153.15,149.15,151.2,30280203,1,0
14-Jun-16,148.1,150.77,147.35,147.35,27228250,1,0
13-Jun-16,149.7,150.55,148.2,149.55,30778542,0,1
10-Jun-16,157.25,157.45,151.55,151.55,21343049,0,1
9-Jun-16,159.95,162.35,157.9,157.9,19523577,0,1
8-Jun-16,157.35,160.65,157.05,160.55,28725852,0,1
7-Jun-16,159.25,161.25,156.4,156.8,30584385,1,0
6-Jun-16,161.15,163.1,159.17,159.2,30253438,0,1
3-Jun-16,169.6,170.45,161.98,162,28994901,0,1
2-Jun-16,166.95,170.9,166.6,169.5,23991877,0,1
1-Jun-16,164.85,167.45,162.81,166.95,21733265,1,0
31-May-16,167,167.75,164.45,165.1,21462269,1,0
27-May-16,168.15,169.1,165.8,167.25,12650778,0,1
26-May-16,167.45,170.26,166.65,168.6,13798575,0,1
25-May-16,170.5,171.7,164.7,167,25620613,1,0
24-May-16,160.5,171.95,159.8,171,29518639,0,1
23-May-16,164.25,164.35,160.1,160.1,22815561,1,0
20-May-16,161.15,164.75,160.7,164.3,22189411,0,1
19-May-16,161.05,164.25,159.9,159.9,23950766,1,0
18-May-16,164.3,165.4,162.97,163,20716728,0,1
17-May-16,167.5,171.56,163.8,164.5,22532089,0,1
16-May-16,160.25,167.25,160,166.7,28704231,0,1
13-May-16,154.95,162.95,153.95,161.65,31584904,1,0
12-May-16,158.25,160.8,155.6,155.6,25754439,1,0
11-May-16,159.4,160.4,158.05,159.35,21557223,0,1
10-May-16,157.95,160.3,157.45,159.9,20619446,0,1
9-May-16,160.4,161,156.8,156.8,18773839,1,0
6-May-16,159.8,161.5,158.7,159.25,23703685,0,1
5-May-16,161.25,164.31,159.1,159.9,19021535,0,1
4-May-16,169,169.15,160.05,160.05,25325254,0,1
3-May-16,172,172.3,168.5,169.25,17238999,0,1
29-Apr-16,172.1,174.66,171.48,172.1,19106488,0,1
28-Apr-16,173.8,175.38,171.75,173.3,18764367,0,1
27-Apr-16,181,181.2,174.8,174.8,35813347,0,1
26-Apr-16,185.35,186.8,183.45,183.45,15100722,0,1
25-Apr-16,186.1,187.55,183.3,184.75,18850648,0,1
22-Apr-16,183.7,190.4,183.15,186.6,16676015,0,1
21-Apr-16,182.25,186.25,181.4,185,19856044,1,0
20-Apr-16,181.95,182.68,178.9,182,16027544,1,0
19-Apr-16,180.85,183.4,179.5,181.8,18312296,1,0
18-Apr-16,177.85,181.32,177.25,180.95,16152655,1,0
15-Apr-16,179.5,180.8,177.39,179.55,21312347,1,0
14-Apr-16,179.5,184.23,177.62,177.65,35632013,1,0
13-Apr-16,187.7,195,180,181,72218764,0,1
12-Apr-16,193.9,196.7,190.28,196.3,18915114,0,1
11-Apr-16,190.8,195.4,189.8,193.5,13300262,1,0
8-Apr-16,191.65,192.7,190.15,190.55,12432490,1,0
7-Apr-16,192.05,194.85,189.8,191.3,20923236,0,1
6-Apr-16,187.9,191.55,187.65,191.45,15062092,0,1
5-Apr-16,189.05,189.6,185.4,187.65,21813171,1,0
4-Apr-16,190.2,193.25,188.75,190.9,12629586,0,1
1-Apr-16,190.2,190.4,185.85,190,22920737,1,0
31-Mar-16,193,193,190.7,191.8,15198083,0,1
30-Mar-16,191.2,194.65,190.82,193.75,16549125,0,1
29-Mar-16,191.15,193.7,188.88,189.4,17892623,1,0
24-Mar-16,195,195.7,189.2,189.8,21420652,0,1
23-Mar-16,201,201,196.6,197.55,17021919,0,1
22-Mar-16,196.8,201.65,194.62,201.65,23581659,0,1
21-Mar-16,194.1,198.7,192.75,197.45,17282178,1,0
18-Mar-16,194.1,197,192.57,194.85,27178966,1,0
17-Mar-16,191.45,194.45,189.75,192.95,17326479,1,0
16-Mar-16,191,191.14,186.86,190.65,10426583,1,0
15-Mar-16,192,193.2,187.2,190.25,12419580,1,0
14-Mar-16,192.55,194.45,191,193.15,16658238,0,1
11-Mar-16,190.5,194.9,188.63,192.2,17762737,1,0
10-Mar-16,195.4,197.9,187.55,188.6,29878741,1,0
9-Mar-16,195.15,197.45,193.95,195.2,19863978,0,1
8-Mar-16,190.4,198,189.15,195.15,30217769,1,0
7-Mar-16,189.9,191.9,188.13,191.8,14022662,1,0
4-Mar-16,186.45,192.05,186.45,190.75,20375089,1,0
3-Mar-16,181.4,188.8,180.85,186.15,19766314,1,0
2-Mar-16,185.1,185.42,179.58,181.65,16438516,1,0
1-Mar-16,180,184.15,178.3,183.95,20992440,0,1
29-Feb-16,181.85,182.05,176.95,180.4,26608095,1,0
26-Feb-16,183.3,185.57,181.7,184.15,16636612,0,1
25-Feb-16,179.55,183.35,178.15,180.55,18157233,1,0
24-Feb-16,179.25,180.27,174.1,176.7,16591626,1,0
23-Feb-16,184.65,184.65,179.2,179.55,20640744,0,1
22-Feb-16,184.35,187.5,182.95,184.65,14099348,0,1
19-Feb-16,186,187.75,180.5,183.3,19868500,1,0
18-Feb-16,186.65,189.94,185.25,186.75,21901531,0,1
17-Feb-16,180.85,188,180.4,186.85,31456335,0,1
16-Feb-16,179.5,180.85,176.51,180.55,24738655,1,0
15-Feb-16,181,182.75,177.8,178.8,20477288,1,0
12-Feb-16,180.2,181.52,173.2,177,30483185,1,0
11-Feb-16,179.9,181.73,177.4,179.6,42514055,0,1
10-Feb-16,175.1,183.5,174.2,181.3,43144138,0,1
9-Feb-16,171.7,177.7,170.66,173.8,32893122,1,0
8-Feb-16,176,178.2,169.8,172.6,30082080,1,0
5-Feb-16,171,176.05,170.7,174.6,32022175,0,1
4-Feb-16,170.35,171.4,166.45,169.9,20401912,1,0
3-Feb-16,170.35,171.25,166.32,168.3,22393320,1,0
2-Feb-16,170.8,171.7,166,171.1,26384922,0,1
1-Feb-16,173.85,174.65,168.05,171.75,31771601,0,1
29-Jan-16,168.25,173.4,165.25,173.4,51046528,0,1
28-Jan-16,160.2,167.5,159,166.2,28628992,1,0
27-Jan-16,159.55,161.55,156.5,161,19728805,1,0
26-Jan-16,154.1,161.2,152.95,160.35,25415786,1,0
25-Jan-16,161.1,161.7,154.85,155.7,20611552,1,0
22-Jan-16,158.5,161.75,154.65,160.55,23059076,0,1
21-Jan-16,152.65,156.8,150.7,156.05,25255953,1,0
20-Jan-16,157.45,158.1,150.95,152.4,27492448,1,0
19-Jan-16,163.8,165.7,156.6,159.1,29810409,0,1
18-Jan-16,163.55,165.85,160,161.55,21745449,0,1
15-Jan-16,168.5,169.3,160.35,164.45,38951624,0,1
14-Jan-16,170,170.75,164.04,168,52887371,0,1
13-Jan-16,156.1,161.95,154,158.3,34153007,1,0
12-Jan-16,151.75,156.12,151.7,155.2,36855798,1,0
11-Jan-16,147.55,148.7,145.45,145.45,20204362,1,0
8-Jan-16,142,149.22,142,146.9,34197757,0,1
7-Jan-16,138.6,139.9,137,139.2,28864209,1,0
6-Jan-16,144.1,144.8,138.65,141.55,26330084,0,1
5-Jan-16,146.8,150,143.5,144.4,30363399,0,1
4-Jan-16,146.5,148,141.65,142.25,22800685,1,0
31-Dec-15,150.4,151.55,147.2,149.5,4857186,0,1
30-Dec-15,151.2,151.4,149.93,150.55,9664271,0,1
29-Dec-15,150.35,151.37,148.35,151.15,14877242,0,1
24-Dec-15,151.75,153.15,149.95,150.9,2456726,1,0
23-Dec-15,146.15,153.1,145.65,152.9,17681326,0,1
22-Dec-15,146.1,147.09,142.65,144.85,12292247,1,0
21-Dec-15,141.1,147.36,141,145.3,16469055,0,1
18-Dec-15,143.55,147.95,142.6,143.45,35202117,1,0
16-Dec-15,150.2,151.9,144.85,148,23201971,0,1
15-Dec-15,144.85,149.75,143.1,149.3,26557157,0,1
14-Dec-15,145.5,149.57,142.95,143.05,24532995,1,0
11-Dec-15,149.9,150.65,143.34,144.35,25194365,0,1
10-Dec-15,152.1,152.57,149.85,150.55,22141638,0,1
9-Dec-15,156.45,157.6,153,153,25419630,0,1
8-Dec-15,156.5,163.2,155,156.55,32310550,0,1
7-Dec-15,162.6,162.8,156.65,157,21837974,0,1
4-Dec-15,163.5,164.6,161.05,162.6,20627391,0,1
3-Dec-15,166.75,170.8,163.9,163.9,23274849,0,1
2-Dec-15,168.15,169,166.55,167.3,13009336,0,1
1-Dec-15,167.6,169.1,166.1,167.6,18099719,0,1
30-Nov-15,169.15,169.85,166.7,167.2,28362393,1,0
27-Nov-15,169.05,170.85,167.75,169.15,15635950,0,1
26-Nov-15,169.1,172.2,168.61,170,11517266,0,1
25-Nov-15,165,168.75,164.5,168.5,17317550,1,0
24-Nov-15,164.55,165.8,163.3,164.4,23831577,1,0
23-Nov-15,170.55,171.3,164.35,165.1,29456003,0,1
20-Nov-15,172.65,173.92,171.25,173,20759477,0,1
19-Nov-15,171.65,174.7,171.1,172,16930264,1,0
18-Nov-15,168.1,172.07,166.32,170.9,21614232,1,0
17-Nov-15,170.1,173.5,168.05,169,32590570,1,0
16-Nov-15,165.3,167.75,164.95,166.2,16966482,1,0
13-Nov-15,171.05,171.4,166.95,167,23995383,0,1
12-Nov-15,173.35,173.85,171.1,171.7,21056125,0,1
11-Nov-15,176,177.6,171.93,174,26566863,0,1
10-Nov-15,176.5,177,172.05,175.25,27228388,0,1
9-Nov-15,182.5,184.6,178.4,178.55,14003146,0,1
6-Nov-15,184.8,185.25,181.49,182.9,11781476,0,1
5-Nov-15,188.8,189.04,183.9,184,16032129,0,1
4-Nov-15,184.9,190.06,184.55,188.7,14834108,0,1
3-Nov-15,183.5,185.8,182.9,184.65,9261530,1,0
2-Nov-15,182,184.8,182,183.95,9015435,1,0
30-Oct-15,186.55,188.05,181.95,183.3,16256534,1,0
29-Oct-15,188.8,189.74,184.9,185.65,13571991,0,1
28-Oct-15,185.75,189.8,184.45,188.75,13621507,0,1
27-Oct-15,189.8,190.45,185.2,185.2,14654848,1,0
26-Oct-15,190.2,193.6,188.95,190.55,9446554,0,1
23-Oct-15,189.35,191.9,188.6,190.6,16140961,0,1
22-Oct-15,187.3,189.94,187.3,188.25,22194528,1,0
21-Oct-15,189.1,190.2,186.05,188.15,17454177,1,0
20-Oct-15,193.2,195,188.65,189.1,22703448,0,1
19-Oct-15,196.4,198.25,192.95,193.6,13952403,0,1
16-Oct-15,192.7,197.75,191.95,196.95,15318237,0,1
15-Oct-15,193.3,194.35,190.47,192.15,16431280,1,0
14-Oct-15,193.25,195.7,192.2,192.45,14866013,0,1
13-Oct-15,202.85,203.2,193.3,194.05,23427356,0,1
12-Oct-15,203.7,204.85,201.3,201.85,16229587,0,1
9-Oct-15,203.6,205.9,201.9,204.8,19720518,0,1
8-Oct-15,194.4,202.95,194.4,201.75,27159921,1,0
7-Oct-15,192.2,198.05,184.84,197,30046994,1,0
6-Oct-15,185.55,193.5,185.55,192.15,21337325,1,0
5-Oct-15,183.9,187.2,182,186.55,24350062,1,0
2-Oct-15,179.75,181.9,176.65,179.85,16263518,1,0
1-Oct-15,180.85,182.7,177.65,181.97,22138075,0,1
30-Sep-15,174.95,184.7,174.7,183.2,31928844,0,1
29-Sep-15,164.35,173.45,164.05,171.3,28083465,1,0
28-Sep-15,167.9,168.2,165.05,166.2,16248173,1,0
25-Sep-15,167.45,169.55,166,167.45,22036973,0,1
24-Sep-15,168.45,169.15,164.1,165.15,22580391,1,0
23-Sep-15,168.1,170.51,166.99,168.55,14248878,0,1
22-Sep-15,176,176.75,168.2,168.2,30758292,1,0
21-Sep-15,173.75,178.7,173.62,176.5,10191066,0,1
18-Sep-15,176.05,176.52,172.1,174.65,22074568,1,0
17-Sep-15,180,180.9,175.75,176.25,16339565,0,1
16-Sep-15,178.3,180.27,177.65,179.2,20171890,0,1
15-Sep-15,178.3,179.46,172.9,177,21782880,1,0
14-Sep-15,181.85,184,178.45,178.45,18477127,0,1
11-Sep-15,185.85,186.03,180.8,181.35,12502729,0,1
10-Sep-15,189.4,189.95,184.85,185.55,21175158,0,1
9-Sep-15,192.25,193.4,190.79,191.2,13376977,0,1
8-Sep-15,187.5,190.85,186.4,189,21177898,1,0
7-Sep-15,189.6,189.6,183.84,185.95,17466889,1,0
4-Sep-15,188,188.56,185.95,185.95,19392932,0,0
3-Sep-15,186.8,190.8,186.6,189.55,24180033,0,1
2-Sep-15,185.4,188.2,184.6,184.85,25820100,1,0
1-Sep-15,189.55,190.4,183.5,185.4,23829676,0,1
28-Aug-15,191.4,191.96,187.52,191.35,24452096,0,1
27-Aug-15,190.6,192.5,186.7,191.45,26238134,0,1
26-Aug-15,184.6,189.2,182.5,186.2,24594244,1,0
25-Aug-15,183,188.2,183,186,28889566,1,0
24-Aug-15,182.6,185.95,175.85,181.1,42025771,1,0
21-Aug-15,191.8,194.75,188.2,188.2,22257805,0,1
20-Aug-15,193.6,195.9,191,193.7,19523866,0,1
19-Aug-15,198.25,198.65,194.6,194.75,24025595,0,1
18-Aug-15,201.65,202.9,198.3,198.6,18943504,0,1
17-Aug-15,204.25,204.35,201.2,202.2,8260504,0,1
14-Aug-15,202.45,205.5,201.85,202.65,11961144,0,1
13-Aug-15,205.95,207.25,202,202,13686913,1,0
12-Aug-15,205.65,210.27,202.8,204.15,32797307,0,1
11-Aug-15,212.15,212.98,209.55,209.55,13862296,0,1
10-Aug-15,216.55,216.95,210.95,212.56,16882953,0,1
7-Aug-15,218.85,219.37,215.8,215.8,11810717,0,1
6-Aug-15,214.95,221.9,214.4,218.9,23320200,0,1
5-Aug-15,210.55,218,210.55,215.4,22741354,1,0
4-Aug-15,210.6,213.2,209.75,210.7,12480167,1,0
3-Aug-15,214.7,215.65,210.8,211.6,13599385,0,1
31-Jul-15,215.75,215.75,211.12,215.7,17326184,0,1
30-Jul-15,213.4,215.34,212.79,214.65,13902842,1,0
29-Jul-15,213.1,214.45,211.5,213,12486712,1,0
28-Jul-15,215.25,215.35,211.65,212.4,16720849,1,0
27-Jul-15,217.7,218.72,213.05,214.3,13714881,0,1
24-Jul-15,218.8,220.55,218.25,219,18449740,0,1
23-Jul-15,220.35,222.2,218.39,219.6,10944967,0,1
22-Jul-15,220.45,221.85,218.5,219,20807781,1,0
21-Jul-15,218.5,222.3,217.55,221.6,14194184,0,1
20-Jul-15,217.25,219.75,216.85,218.6,7613797,1,0
17-Jul-15,218.05,220.12,217.26,218.05,11540318,1,0
16-Jul-15,217.7,218.65,216.85,217.65,13414962,1,0
15-Jul-15,216.55,218.75,214.7,217.1,17904610,1,0
14-Jul-15,213.35,216.6,212.55,216.45,15762298,1,0
13-Jul-15,209.8,213.05,208.8,212.5,13743133,1,0
10-Jul-15,208.7,209,206.45,207.75,16056804,1,0
9-Jul-15,202.1,206,200.5,206,18667603,1,0
8-Jul-15,203.15,205.86,201.5,201.9,20749068,1,0
7-Jul-15,207.1,207.1,199.6,200.65,17052986,1,0
6-Jul-15,205.3,207.7,204.6,205.25,12901205,0,1
3-Jul-15,208.85,211.15,206,207.4,11323265,0,1
2-Jul-15,209.95,211.53,208.3,209.55,16777550,0,1
1-Jul-15,213.8,214.2,209.3,209.6,24674615,0,1
30-Jun-15,217.5,217.8,212,212.55,28831981,0,1
29-Jun-15,220,221.15,218.4,219.55,21846932,0,1
26-Jun-15,224.3,227.35,221.35,223.65,35545899,0,1
25-Jun-15,214,219.7,213.45,217.75,20691159,1,0
24-Jun-15,217.6,220.6,215.35,215.8,22870523,1,0
23-Jun-15,216.15,217.17,212.7,216.2,13711886,0,1
22-Jun-15,214.4,214.7,210.4,214,14413196,1,0
19-Jun-15,210,216.1,209.2,210.85,27817376,1,0
18-Jun-15,209.05,211.05,206.7,209.5,16425969,1,0
17-Jun-15,211,211.1,207.8,208.05,17310060,1,0
16-Jun-15,213.5,214.95,210.25,211.5,24725740,0,1
15-Jun-15,211.8,214.9,211.8,214,17774206,0,1
12-Jun-15,214.4,214.95,212.25,213.7,20012572,1,0
11-Jun-15,210.5,217.05,210.5,215.65,27049950,0,1
10-Jun-15,202.2,212.15,201.73,211.45,37226419,1,0
9-Jun-15,203.9,205.05,200.77,202.1,17948008,1,0
8-Jun-15,205.1,205.88,202.02,203.5,12649109,0,1
5-Jun-15,207.75,209,205.55,205.8,13935892,0,1
4-Jun-15,210.4,212.55,206.65,208.65,25897296,0,1
3-Jun-15,206.45,212.3,206.45,210.4,18182086,0,1
2-Jun-15,209.35,209.75,204.45,207.45,28239688,1,0
1-Jun-15,212.5,214.55,209.2,209.8,17787232,0,1
29-May-15,216.65,217.5,212.05,212.6,27154065,0,1
28-May-15,215.65,218.25,214.69,216.4,11374179,0,1
27-May-15,214.65,218.55,214.65,217,16264407,0,1
26-May-15,219.15,220.65,214.1,215.65,15756399,1,0
22-May-15,220.05,221.55,218.55,219.4,10024969,0,1
21-May-15,221.8,224.35,219.1,220.7,14179265,0,1
20-May-15,221,221.75,219.25,220.5,11797323,1,0
19-May-15,222.9,223.25,220,221.15,16068047,0,1
18-May-15,224.8,227.2,220.7,222.1,16863049,0,1
15-May-15,227.6,229,223.85,224.5,18805124,0,1
14-May-15,223.55,227.85,222.93,227.4,15720133,0,1
13-May-15,227.95,229.85,223.6,224.7,20319402,1,0
12-May-15,230.8,232.4,226.25,227.45,17219145,0,1
